"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"09.01.2017 23:30 - 10.01.2017 00:00","33873","34624"
"10.01.2017 00:00 - 10.01.2017 00:30","31683","32556"
"10.01.2017 00:30 - 10.01.2017 01:00","30442","30962"
"10.01.2017 01:00 - 10.01.2017 01:30","29796","30800"
"10.01.2017 01:30 - 10.01.2017 02:00","30171","30143"
"10.01.2017 02:00 - 10.01.2017 02:30","29572","29186"
"10.01.2017 02:30 - 10.01.2017 03:00","28909","28332"
"10.01.2017 03:00 - 10.01.2017 03:30","28757","28252"
"10.01.2017 03:30 - 10.01.2017 04:00","28631","28099"
"10.01.2017 04:00 - 10.01.2017 04:30","27996","27401"
"10.01.2017 04:30 - 10.01.2017 05:00","27523","26871"
"10.01.2017 05:00 - 10.01.2017 05:30","27374","26656"
"10.01.2017 05:30 - 10.01.2017 06:00","27630","26651"
"10.01.2017 06:00 - 10.01.2017 06:30","28582","27234"
"10.01.2017 06:30 - 10.01.2017 07:00","30968","28945"
"10.01.2017 07:00 - 10.01.2017 07:30","34355","33114"
"10.01.2017 07:30 - 10.01.2017 08:00","38469","36849"
"10.01.2017 08:00 - 10.01.2017 08:30","41983","40550"
"10.01.2017 08:30 - 10.01.2017 09:00","43629","42797"
"10.01.2017 09:00 - 10.01.2017 09:30","44162","42984"
"10.01.2017 09:30 - 10.01.2017 10:00","44702","43029"
"10.01.2017 10:00 - 10.01.2017 10:30","45306","43234"
"10.01.2017 10:30 - 10.01.2017 11:00","45260","43561"
"10.01.2017 11:00 - 10.01.2017 11:30","45185","43419"
"10.01.2017 11:30 - 10.01.2017 12:00","45414","43748"
"10.01.2017 12:00 - 10.01.2017 12:30","45774","43554"
"10.01.2017 12:30 - 10.01.2017 13:00","46291","43743"
"10.01.2017 13:00 - 10.01.2017 13:30","46448","44130"
"10.01.2017 13:30 - 10.01.2017 14:00","46336","43998"
"10.01.2017 14:00 - 10.01.2017 14:30","46078","43798"
"10.01.2017 14:30 - 10.01.2017 15:00","45903","43654"
"10.01.2017 15:00 - 10.01.2017 15:30","45521","43705"
"10.01.2017 15:30 - 10.01.2017 16:00","44875","43601"
"10.01.2017 16:00 - 10.01.2017 16:30","45360","43556"
"10.01.2017 16:30 - 10.01.2017 17:00","47068","44437"
"10.01.2017 17:00 - 10.01.2017 17:30","49402","47017"
"10.01.2017 17:30 - 10.01.2017 18:00","51317","49196"
"10.01.2017 18:00 - 10.01.2017 18:30","51515","50483"
"10.01.2017 18:30 - 10.01.2017 19:00","51068","50195"
"10.01.2017 19:00 - 10.01.2017 19:30","50884","49595"
"10.01.2017 19:30 - 10.01.2017 20:00","50001","49167"
"10.01.2017 20:00 - 10.01.2017 20:30","48510","48211"
"10.01.2017 20:30 - 10.01.2017 21:00","46912","46799"
"10.01.2017 21:00 - 10.01.2017 21:30","45056","45166"
"10.01.2017 21:30 - 10.01.2017 22:00","42900","43281"
"10.01.2017 22:00 - 10.01.2017 22:30","40688","41269"
"10.01.2017 22:30 - 10.01.2017 23:00","38278","38891"
"10.01.2017 23:00 - 10.01.2017 23:30","35960","36808"
"10.01.2017 23:30 - 11.01.2017 00:00","33627","34546"
"11.01.2017 00:00 - 11.01.2017 00:30","31657","32405"
"11.01.2017 00:30 - 11.01.2017 01:00","30808","30826"
"11.01.2017 01:00 - 11.01.2017 01:30","30419","29933"
"11.01.2017 01:30 - 11.01.2017 02:00","30411","30120"
"11.01.2017 02:00 - 11.01.2017 02:30","29813","29767"
"11.01.2017 02:30 - 11.01.2017 03:00","29132","28798"
"11.01.2017 03:00 - 11.01.2017 03:30","28863","27882"
"11.01.2017 03:30 - 11.01.2017 04:00","28706","27566"
"11.01.2017 04:00 - 11.01.2017 04:30","28176","27309"
"11.01.2017 04:30 - 11.01.2017 05:00","27587","26523"
"11.01.2017 05:00 - 11.01.2017 05:30","27356","25561"
"11.01.2017 05:30 - 11.01.2017 06:00","27760","25655"
"11.01.2017 06:00 - 11.01.2017 06:30","28597","26384"
"11.01.2017 06:30 - 11.01.2017 07:00","30785","27975"
"11.01.2017 07:00 - 11.01.2017 07:30","34224","32496"
"11.01.2017 07:30 - 11.01.2017 08:00","38208","36263"
"11.01.2017 08:00 - 11.01.2017 08:30","41716","39727"
"11.01.2017 08:30 - 11.01.2017 09:00","43350","41747"
"11.01.2017 09:00 - 11.01.2017 09:30","43688","42946"
"11.01.2017 09:30 - 11.01.2017 10:00","44051","42853"
"11.01.2017 10:00 - 11.01.2017 10:30","44593","43074"
"11.01.2017 10:30 - 11.01.2017 11:00","44839","43153"
"11.01.2017 11:00 - 11.01.2017 11:30","45178","42782"
"11.01.2017 11:30 - 11.01.2017 12:00","45313","42786"
"11.01.2017 12:00 - 11.01.2017 12:30","45309","42796"
"11.01.2017 12:30 - 11.01.2017 13:00","45466","43020"
"11.01.2017 13:00 - 11.01.2017 13:30","45464","43325"
"11.01.2017 13:30 - 11.01.2017 14:00","45351","43341"
"11.01.2017 14:00 - 11.01.2017 14:30","45303","43340"
"11.01.2017 14:30 - 11.01.2017 15:00","45606","43385"
"11.01.2017 15:00 - 11.01.2017 15:30","45855","43575"
"11.01.2017 15:30 - 11.01.2017 16:00","46138","43554"
"11.01.2017 16:00 - 11.01.2017 16:30","46730","43803"
"11.01.2017 16:30 - 11.01.2017 17:00","48030","44714"
"11.01.2017 17:00 - 11.01.2017 17:30","49829","47297"
"11.01.2017 17:30 - 11.01.2017 18:00","51117","49927"
"11.01.2017 18:00 - 11.01.2017 18:30","51183","51462"
"11.01.2017 18:30 - 11.01.2017 19:00","50426","51377"
"11.01.2017 19:00 - 11.01.2017 19:30","50113","50533"
"11.01.2017 19:30 - 11.01.2017 20:00","49730","49975"
"11.01.2017 20:00 - 11.01.2017 20:30","48519","48121"
"11.01.2017 20:30 - 11.01.2017 21:00","47073","47014"
"11.01.2017 21:00 - 11.01.2017 21:30","45394","45491"
"11.01.2017 21:30 - 11.01.2017 22:00","43340","43521"
"11.01.2017 22:00 - 11.01.2017 22:30","41155","41471"
"11.01.2017 22:30 - 11.01.2017 23:00","39043","39216"
"11.01.2017 23:00 - 11.01.2017 23:30","36987","37076"
"11.01.2017 23:30 - 12.01.2017 00:00","34523","35181"
"12.01.2017 00:00 - 12.01.2017 00:30","32294","32656"
"12.01.2017 00:30 - 12.01.2017 01:00","31658","32571"
"12.01.2017 01:00 - 12.01.2017 01:30","31975","30458"
"12.01.2017 01:30 - 12.01.2017 02:00","31681","29610"
"12.01.2017 02:00 - 12.01.2017 02:30","31041","30009"
"12.01.2017 02:30 - 12.01.2017 03:00","30255","29553"
"12.01.2017 03:00 - 12.01.2017 03:30","29833","28558"
"12.01.2017 03:30 - 12.01.2017 04:00","29481","28434"
"12.01.2017 04:00 - 12.01.2017 04:30","28836","28307"
"12.01.2017 04:30 - 12.01.2017 05:00","28370","28484"
"12.01.2017 05:00 - 12.01.2017 05:30","28287","27640"
"12.01.2017 05:30 - 12.01.2017 06:00","28590","28119"
"12.01.2017 06:00 - 12.01.2017 06:30","29359","27072"
"12.01.2017 06:30 - 12.01.2017 07:00","31659","27921"
"12.01.2017 07:00 - 12.01.2017 07:30","35025","29595"
"12.01.2017 07:30 - 12.01.2017 08:00","38999","34240"
"12.01.2017 08:00 - 12.01.2017 08:30","42627","42075"
"12.01.2017 08:30 - 12.01.2017 09:00","44504","44111"
"12.01.2017 09:00 - 12.01.2017 09:30","44789","45260"
"12.01.2017 09:30 - 12.01.2017 10:00","44922","45421"
"12.01.2017 10:00 - 12.01.2017 10:30","45458","46280"
"12.01.2017 10:30 - 12.01.2017 11:00","45881","46502"
"12.01.2017 11:00 - 12.01.2017 11:30","46790","46782"
"12.01.2017 11:30 - 12.01.2017 12:00","47441","47274"
"12.01.2017 12:00 - 12.01.2017 12:30","47624","47629"
"12.01.2017 12:30 - 12.01.2017 13:00","47895","48027"
"12.01.2017 13:00 - 12.01.2017 13:30","47962","48556"
"12.01.2017 13:30 - 12.01.2017 14:00","47863","48461"
"12.01.2017 14:00 - 12.01.2017 14:30","47731","48600"
"12.01.2017 14:30 - 12.01.2017 15:00","47624","48563"
"12.01.2017 15:00 - 12.01.2017 15:30","47595","49039"
"12.01.2017 15:30 - 12.01.2017 16:00","47582","48812"
"12.01.2017 16:00 - 12.01.2017 16:30","48165","48900"
"12.01.2017 16:30 - 12.01.2017 17:00","49472","49929"
"12.01.2017 17:00 - 12.01.2017 17:30","51092","51888"
"12.01.2017 17:30 - 12.01.2017 18:00","52820","52759"
"12.01.2017 18:00 - 12.01.2017 18:30","53607","53190"
"12.01.2017 18:30 - 12.01.2017 19:00","53770","52862"
"12.01.2017 19:00 - 12.01.2017 19:30","53405","52612"
"12.01.2017 19:30 - 12.01.2017 20:00","52360","52363"
"12.01.2017 20:00 - 12.01.2017 20:30","50807","50794"
"12.01.2017 20:30 - 12.01.2017 21:00","48675","49477"
"12.01.2017 21:00 - 12.01.2017 21:30","46511","47417"
"12.01.2017 21:30 - 12.01.2017 22:00","44440","45590"
"12.01.2017 22:00 - 12.01.2017 22:30","42168","43570"
"12.01.2017 22:30 - 12.01.2017 23:00","39685","41034"
"12.01.2017 23:00 - 12.01.2017 23:30","37524","38950"
"12.01.2017 23:30 - 13.01.2017 00:00","35165","37051"
"13.01.2017 00:00 - 13.01.2017 00:30","33070","34992"
"13.01.2017 00:30 - 13.01.2017 01:00","32236","32600"
"13.01.2017 01:00 - 13.01.2017 01:30","31446","32442"
"13.01.2017 01:30 - 13.01.2017 02:00","31555","31946"
"13.01.2017 02:00 - 13.01.2017 02:30","31180","31798"
"13.01.2017 02:30 - 13.01.2017 03:00","30655","30849"
"13.01.2017 03:00 - 13.01.2017 03:30","30509","31185"
"13.01.2017 03:30 - 13.01.2017 04:00","30333","31191"
"13.01.2017 04:00 - 13.01.2017 04:30","29863","30690"
"13.01.2017 04:30 - 13.01.2017 05:00","29466","30096"
"13.01.2017 05:00 - 13.01.2017 05:30","29258","29004"
"13.01.2017 05:30 - 13.01.2017 06:00","29408","29107"
"13.01.2017 06:00 - 13.01.2017 06:30","30217","29007"
"13.01.2017 06:30 - 13.01.2017 07:00","32576","30390"
"13.01.2017 07:00 - 13.01.2017 07:30","36026","34677"
"13.01.2017 07:30 - 13.01.2017 08:00","39952","38685"
"13.01.2017 08:00 - 13.01.2017 08:30","43473","42021"
"13.01.2017 08:30 - 13.01.2017 09:00","45125","44205"
"13.01.2017 09:00 - 13.01.2017 09:30","45534","46204"
"13.01.2017 09:30 - 13.01.2017 10:00","45923","46513"
"13.01.2017 10:00 - 13.01.2017 10:30","46576","47217"
"13.01.2017 10:30 - 13.01.2017 11:00","46621","47707"
"13.01.2017 11:00 - 13.01.2017 11:30","46744","47929"
"13.01.2017 11:30 - 13.01.2017 12:00","46920","47944"
"13.01.2017 12:00 - 13.01.2017 12:30","46973","47751"
"13.01.2017 12:30 - 13.01.2017 13:00","47132","47577"
"13.01.2017 13:00 - 13.01.2017 13:30","46961","48056"
"13.01.2017 13:30 - 13.01.2017 14:00","46768","48120"
"13.01.2017 14:00 - 13.01.2017 14:30","46442","46722"
"13.01.2017 14:30 - 13.01.2017 15:00","46512","46730"
"13.01.2017 15:00 - 13.01.2017 15:30","46589","46909"
"13.01.2017 15:30 - 13.01.2017 16:00","46577","46770"
"13.01.2017 16:00 - 13.01.2017 16:30","46977","46438"
"13.01.2017 16:30 - 13.01.2017 17:00","48145","46850"
"13.01.2017 17:00 - 13.01.2017 17:30","50174","47642"
"13.01.2017 17:30 - 13.01.2017 18:00","52087","49352"
"13.01.2017 18:00 - 13.01.2017 18:30","52556","51522"
"13.01.2017 18:30 - 13.01.2017 19:00","51816","51294"
"13.01.2017 19:00 - 13.01.2017 19:30","51038","49950"
"13.01.2017 19:30 - 13.01.2017 20:00","50058","49423"
"13.01.2017 20:00 - 13.01.2017 20:30","48487","48622"
"13.01.2017 20:30 - 13.01.2017 21:00","46630","47476"
"13.01.2017 21:00 - 13.01.2017 21:30","44783","46026"
"13.01.2017 21:30 - 13.01.2017 22:00","42857","44366"
"13.01.2017 22:00 - 13.01.2017 22:30","40919","42751"
"13.01.2017 22:30 - 13.01.2017 23:00","38952","40772"
"13.01.2017 23:00 - 13.01.2017 23:30","37225","38901"
"13.01.2017 23:30 - 14.01.2017 00:00","35242","37383"
"14.01.2017 00:00 - 14.01.2017 00:30","33359","35205"
"14.01.2017 00:30 - 14.01.2017 01:00","31914","32738"
"14.01.2017 01:00 - 14.01.2017 01:30","32581","32565"
"14.01.2017 01:30 - 14.01.2017 02:00","32509","32205"
"14.01.2017 02:00 - 14.01.2017 02:30","31700","31542"
"14.01.2017 02:30 - 14.01.2017 03:00","30803","30490"
"14.01.2017 03:00 - 14.01.2017 03:30","30468","29941"
"14.01.2017 03:30 - 14.01.2017 04:00","30258","29765"
"14.01.2017 04:00 - 14.01.2017 04:30","29687","29255"
"14.01.2017 04:30 - 14.01.2017 05:00","29288","28484"
"14.01.2017 05:00 - 14.01.2017 05:30","29059","27928"
"14.01.2017 05:30 - 14.01.2017 06:00","29041","27799"
"14.01.2017 06:00 - 14.01.2017 06:30","29242","27727"
"14.01.2017 06:30 - 14.01.2017 07:00","30093","28246"
"14.01.2017 07:00 - 14.01.2017 07:30","31330","30508"
"14.01.2017 07:30 - 14.01.2017 08:00","32762","32232"
"14.01.2017 08:00 - 14.01.2017 08:30","34238","33912"
"14.01.2017 08:30 - 14.01.2017 09:00","35862","35311"
"14.01.2017 09:00 - 14.01.2017 09:30","38112","37222"
"14.01.2017 09:30 - 14.01.2017 10:00","40139","39314"
"14.01.2017 10:00 - 14.01.2017 10:30","41531","41660"
"14.01.2017 10:30 - 14.01.2017 11:00","42343","42448"
"14.01.2017 11:00 - 14.01.2017 11:30","42754","43318"
"14.01.2017 11:30 - 14.01.2017 12:00","42894","43658"
"14.01.2017 12:00 - 14.01.2017 12:30","43307","44192"
"14.01.2017 12:30 - 14.01.2017 13:00","43658","44394"
"14.01.2017 13:00 - 14.01.2017 13:30","43533","44346"
"14.01.2017 13:30 - 14.01.2017 14:00","43156","44053"
"14.01.2017 14:00 - 14.01.2017 14:30","42449","43199"
"14.01.2017 14:30 - 14.01.2017 15:00","42137","42697"
"14.01.2017 15:00 - 14.01.2017 15:30","41892","42695"
"14.01.2017 15:30 - 14.01.2017 16:00","41795","42328"
"14.01.2017 16:00 - 14.01.2017 16:30","41953","41891"
"14.01.2017 16:30 - 14.01.2017 17:00","42703","42108"
"14.01.2017 17:00 - 14.01.2017 17:30","44760","43691"
"14.01.2017 17:30 - 14.01.2017 18:00","46928","46135"
"14.01.2017 18:00 - 14.01.2017 18:30","48095","49200"
"14.01.2017 18:30 - 14.01.2017 19:00","47982","49261"
"14.01.2017 19:00 - 14.01.2017 19:30","47262","48604"
"14.01.2017 19:30 - 14.01.2017 20:00","46184","47885"
"14.01.2017 20:00 - 14.01.2017 20:30","44633","45764"
"14.01.2017 20:30 - 14.01.2017 21:00","43168","44459"
"14.01.2017 21:00 - 14.01.2017 21:30","41887","42379"
"14.01.2017 21:30 - 14.01.2017 22:00","40392","40801"
"14.01.2017 22:00 - 14.01.2017 22:30","38789","39325"
"14.01.2017 22:30 - 14.01.2017 23:00","37099","37826"
"14.01.2017 23:00 - 14.01.2017 23:30","35739","36339"
"14.01.2017 23:30 - 15.01.2017 00:00","34243","35249"
"15.01.2017 00:00 - 15.01.2017 00:30","32783","33782"
"15.01.2017 00:30 - 15.01.2017 01:00","31549","32527"
"15.01.2017 01:00 - 15.01.2017 01:30","31011","32509"
"15.01.2017 01:30 - 15.01.2017 02:00","31004","32558"
"15.01.2017 02:00 - 15.01.2017 02:30","30462","31468"
"15.01.2017 02:30 - 15.01.2017 03:00","29848","29979"
"15.01.2017 03:00 - 15.01.2017 03:30","29626","28974"
"15.01.2017 03:30 - 15.01.2017 04:00","29301","28493"
"15.01.2017 04:00 - 15.01.2017 04:30","28639","27728"
"15.01.2017 04:30 - 15.01.2017 05:00","28049","26889"
"15.01.2017 05:00 - 15.01.2017 05:30","27647","25657"
"15.01.2017 05:30 - 15.01.2017 06:00","27494","25249"
"15.01.2017 06:00 - 15.01.2017 06:30","27549","25194"
"15.01.2017 06:30 - 15.01.2017 07:00","28179","25207"
"15.01.2017 07:00 - 15.01.2017 07:30","28979","25922"
"15.01.2017 07:30 - 15.01.2017 08:00","29708","26654"
"15.01.2017 08:00 - 15.01.2017 08:30","30515","27872"
"15.01.2017 08:30 - 15.01.2017 09:00","31591","29494"
"15.01.2017 09:00 - 15.01.2017 09:30","33260","31561"
"15.01.2017 09:30 - 15.01.2017 10:00","35259","33403"
"15.01.2017 10:00 - 15.01.2017 10:30","37250","36081"
"15.01.2017 10:30 - 15.01.2017 11:00","38940","37850"
"15.01.2017 11:00 - 15.01.2017 11:30","40142","39380"
"15.01.2017 11:30 - 15.01.2017 12:00","40824","40445"
"15.01.2017 12:00 - 15.01.2017 12:30","41416","41871"
"15.01.2017 12:30 - 15.01.2017 13:00","42047","42563"
"15.01.2017 13:00 - 15.01.2017 13:30","42622","44057"
"15.01.2017 13:30 - 15.01.2017 14:00","42632","44068"
"15.01.2017 14:00 - 15.01.2017 14:30","42133","44210"
"15.01.2017 14:30 - 15.01.2017 15:00","41926","44042"
"15.01.2017 15:00 - 15.01.2017 15:30","41850","43900"
"15.01.2017 15:30 - 15.01.2017 16:00","41917","43704"
"15.01.2017 16:00 - 15.01.2017 16:30","42374","43186"
"15.01.2017 16:30 - 15.01.2017 17:00","43559","43517"
"15.01.2017 17:00 - 15.01.2017 17:30","45765","45347"
"15.01.2017 17:30 - 15.01.2017 18:00","47434","47781"
"15.01.2017 18:00 - 15.01.2017 18:30","47616","49265"
"15.01.2017 18:30 - 15.01.2017 19:00","47000","48807"
"15.01.2017 19:00 - 15.01.2017 19:30","46212","48082"
"15.01.2017 19:30 - 15.01.2017 20:00","45175","47024"
"15.01.2017 20:00 - 15.01.2017 20:30","43826","44396"
"15.01.2017 20:30 - 15.01.2017 21:00","42572","43395"
"15.01.2017 21:00 - 15.01.2017 21:30","41211","41794"
"15.01.2017 21:30 - 15.01.2017 22:00","39583","40281"
"15.01.2017 22:00 - 15.01.2017 22:30","37535","38620"
"15.01.2017 22:30 - 15.01.2017 23:00","35451","36752"
"15.01.2017 23:00 - 15.01.2017 23:30","33814","35130"
"15.01.2017 23:30 - 16.01.2017 00:00","31996","33469"
"16.01.2017 00:00 - 16.01.2017 00:30","30103","31577"
"16.01.2017 00:30 - 16.01.2017 01:00","29736","30230"
"16.01.2017 01:00 - 16.01.2017 01:30","29378","30144"
"16.01.2017 01:30 - 16.01.2017 02:00","29392","30074"
"16.01.2017 02:00 - 16.01.2017 02:30","29237","30379"
"16.01.2017 02:30 - 16.01.2017 03:00","28855","29468"
"16.01.2017 03:00 - 16.01.2017 03:30","28791","29200"
"16.01.2017 03:30 - 16.01.2017 04:00","28542","29127"
"16.01.2017 04:00 - 16.01.2017 04:30","27897","28442"
"16.01.2017 04:30 - 16.01.2017 05:00","27392","27990"
"16.01.2017 05:00 - 16.01.2017 05:30","27227","26572"
"16.01.2017 05:30 - 16.01.2017 06:00","27536","26463"
"16.01.2017 06:00 - 16.01.2017 06:30","28430","27007"
"16.01.2017 06:30 - 16.01.2017 07:00","31054","28991"
"16.01.2017 07:00 - 16.01.2017 07:30","34832","32955"
"16.01.2017 07:30 - 16.01.2017 08:00","39087","33001"
"16.01.2017 08:00 - 16.01.2017 08:30","42925","39817"
"16.01.2017 08:30 - 16.01.2017 09:00","44761","41945"
"16.01.2017 09:00 - 16.01.2017 09:30","45160","43058"
"16.01.2017 09:30 - 16.01.2017 10:00","45518","43414"
"16.01.2017 10:00 - 16.01.2017 10:30","46231","44653"
"16.01.2017 10:30 - 16.01.2017 11:00","46146","45190"
"16.01.2017 11:00 - 16.01.2017 11:30","46262","45065"
"16.01.2017 11:30 - 16.01.2017 12:00","46819","45513"
"16.01.2017 12:00 - 16.01.2017 12:30","47133","45920"
"16.01.2017 12:30 - 16.01.2017 13:00","47438","46066"
"16.01.2017 13:00 - 16.01.2017 13:30","47349","46021"
"16.01.2017 13:30 - 16.01.2017 14:00","47215","45816"
"16.01.2017 14:00 - 16.01.2017 14:30","46955","45802"
"16.01.2017 14:30 - 16.01.2017 15:00","46793","45565"
"16.01.2017 15:00 - 16.01.2017 15:30","46789","45110"
"16.01.2017 15:30 - 16.01.2017 16:00","46644","44850"
"16.01.2017 16:00 - 16.01.2017 16:30","47054","44460"
"16.01.2017 16:30 - 16.01.2017 17:00","48279","45067"
"16.01.2017 17:00 - 16.01.2017 17:30","50147","48955"
"16.01.2017 17:30 - 16.01.2017 18:00","51739","50307"
"16.01.2017 18:00 - 16.01.2017 18:30","52143","51357"
"16.01.2017 18:30 - 16.01.2017 19:00","51584","51096"
"16.01.2017 19:00 - 16.01.2017 19:30","50867","50484"
"16.01.2017 19:30 - 16.01.2017 20:00","50040","50055"
"16.01.2017 20:00 - 16.01.2017 20:30","48915","49462"
"16.01.2017 20:30 - 16.01.2017 21:00","47542","47908"
"16.01.2017 21:00 - 16.01.2017 21:30","45829","45262"
"16.01.2017 21:30 - 16.01.2017 22:00","43791","43816"
"16.01.2017 22:00 - 16.01.2017 22:30","41424","41828"
"16.01.2017 22:30 - 16.01.2017 23:00","38955","39513"
"16.01.2017 23:00 - 16.01.2017 23:30","36615","37428"
"16.01.2017 23:30 - 17.01.2017 00:00","34239","35240"
"17.01.2017 00:00 - 17.01.2017 00:30","32107","32306"
"17.01.2017 00:30 - 17.01.2017 01:00","31157","30236"
"17.01.2017 01:00 - 17.01.2017 01:30","31583","30166"
"17.01.2017 01:30 - 17.01.2017 02:00","31451","30299"
"17.01.2017 02:00 - 17.01.2017 02:30","30822","30063"
"17.01.2017 02:30 - 17.01.2017 03:00","30228","29392"
"17.01.2017 03:00 - 17.01.2017 03:30","29994","28958"
"17.01.2017 03:30 - 17.01.2017 04:00","29715","28796"
"17.01.2017 04:00 - 17.01.2017 04:30","29101","28181"
"17.01.2017 04:30 - 17.01.2017 05:00","28607","27572"
"17.01.2017 05:00 - 17.01.2017 05:30","28426","27319"
"17.01.2017 05:30 - 17.01.2017 06:00","28564","27328"
"17.01.2017 06:00 - 17.01.2017 06:30","29418","27925"
"17.01.2017 06:30 - 17.01.2017 07:00","31926","29413"
"17.01.2017 07:00 - 17.01.2017 07:30","35596","33062"
"17.01.2017 07:30 - 17.01.2017 08:00","39809","36820"
"17.01.2017 08:00 - 17.01.2017 08:30","43313","40137"
"17.01.2017 08:30 - 17.01.2017 09:00","44726","42167"
"17.01.2017 09:00 - 17.01.2017 09:30","45109","42934"
"17.01.2017 09:30 - 17.01.2017 10:00","45626","42987"
"17.01.2017 10:00 - 17.01.2017 10:30","46152","43772"
"17.01.2017 10:30 - 17.01.2017 11:00","46190","44203"
"17.01.2017 11:00 - 17.01.2017 11:30","46451","44143"
"17.01.2017 11:30 - 17.01.2017 12:00","46688","44618"
"17.01.2017 12:00 - 17.01.2017 12:30","46855","44834"
"17.01.2017 12:30 - 17.01.2017 13:00","47270","45163"
"17.01.2017 13:00 - 17.01.2017 13:30","47405","45286"
"17.01.2017 13:30 - 17.01.2017 14:00","47193","45222"
"17.01.2017 14:00 - 17.01.2017 14:30","46906","45225"
"17.01.2017 14:30 - 17.01.2017 15:00","46904","44999"
"17.01.2017 15:00 - 17.01.2017 15:30","46902","45056"
"17.01.2017 15:30 - 17.01.2017 16:00","46665","44532"
"17.01.2017 16:00 - 17.01.2017 16:30","46861","44532"
"17.01.2017 16:30 - 17.01.2017 17:00","47966","45121"
"17.01.2017 17:00 - 17.01.2017 17:30","49992","49349"
"17.01.2017 17:30 - 17.01.2017 18:00","51553","50812"
"17.01.2017 18:00 - 17.01.2017 18:30","51783","51232"
"17.01.2017 18:30 - 17.01.2017 19:00","51428","50979"
"17.01.2017 19:00 - 17.01.2017 19:30","50968","51251"
"17.01.2017 19:30 - 17.01.2017 20:00","50274","51094"
"17.01.2017 20:00 - 17.01.2017 20:30","49084","49366"
"17.01.2017 20:30 - 17.01.2017 21:00","47709","48498"
"17.01.2017 21:00 - 17.01.2017 21:30","46001","46410"
"17.01.2017 21:30 - 17.01.2017 22:00","43960","44466"
"17.01.2017 22:00 - 17.01.2017 22:30","41694","42424"
"17.01.2017 22:30 - 17.01.2017 23:00","39209","40321"
"17.01.2017 23:00 - 17.01.2017 23:30","36860","37968"
"17.01.2017 23:30 - 18.01.2017 00:00","34507","35825"
"18.01.2017 00:00 - 18.01.2017 00:30","32436","33840"
"18.01.2017 00:30 - 18.01.2017 01:00","31516","31965"
"18.01.2017 01:00 - 18.01.2017 01:30","31695","31871"
"18.01.2017 01:30 - 18.01.2017 02:00","31585","30911"
"18.01.2017 02:00 - 18.01.2017 02:30","30904","30540"
"18.01.2017 02:30 - 18.01.2017 03:00","30290","29861"
"18.01.2017 03:00 - 18.01.2017 03:30","29981","29432"
"18.01.2017 03:30 - 18.01.2017 04:00","29844","29366"
"18.01.2017 04:00 - 18.01.2017 04:30","29522","28798"
"18.01.2017 04:30 - 18.01.2017 05:00","29312","28366"
"18.01.2017 05:00 - 18.01.2017 05:30","29227","28211"
"18.01.2017 05:30 - 18.01.2017 06:00","29256","28339"
"18.01.2017 06:00 - 18.01.2017 06:30","30039","28990"
"18.01.2017 06:30 - 18.01.2017 07:00","32472","30691"
"18.01.2017 07:00 - 18.01.2017 07:30","36076","34130"
"18.01.2017 07:30 - 18.01.2017 08:00","40192","37862"
