"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"16.09.2015 17:00 - 16.09.2015 17:30","43058","44435"
"16.09.2015 17:30 - 16.09.2015 18:00","43504","45140"
"16.09.2015 18:00 - 16.09.2015 18:30","43316","45521"
"16.09.2015 18:30 - 16.09.2015 19:00","42992","45393"
"16.09.2015 19:00 - 16.09.2015 19:30","42792","45195"
"16.09.2015 19:30 - 16.09.2015 20:00","42582","45088"
"16.09.2015 20:00 - 16.09.2015 20:30","42792","45114"
"16.09.2015 20:30 - 16.09.2015 21:00","42929","45571"
"16.09.2015 21:00 - 16.09.2015 21:30","41757","45057"
"16.09.2015 21:30 - 16.09.2015 22:00","40083","43326"
"16.09.2015 22:00 - 16.09.2015 22:30","38311","41632"
"16.09.2015 22:30 - 16.09.2015 23:00","36403","39506"
"16.09.2015 23:00 - 16.09.2015 23:30","34299","37308"
"16.09.2015 23:30 - 17.09.2015 00:00","31937","34867"
"17.09.2015 00:00 - 17.09.2015 00:30","29873","32527"
"17.09.2015 00:30 - 17.09.2015 01:00","28136","30381"
"17.09.2015 01:00 - 17.09.2015 01:30","26752","28415"
"17.09.2015 01:30 - 17.09.2015 02:00","25591","27026"
"17.09.2015 02:00 - 17.09.2015 02:30","25692","26596"
"17.09.2015 02:30 - 17.09.2015 03:00","25914","26662"
"17.09.2015 03:00 - 17.09.2015 03:30","25558","26313"
"17.09.2015 03:30 - 17.09.2015 04:00","25425","26050"
"17.09.2015 04:00 - 17.09.2015 04:30","25375","25910"
"17.09.2015 04:30 - 17.09.2015 05:00","25443","25755"
"17.09.2015 05:00 - 17.09.2015 05:30","25476","25730"
"17.09.2015 05:30 - 17.09.2015 06:00","25788","26022"
"17.09.2015 06:00 - 17.09.2015 06:30","26486","26836"
"17.09.2015 06:30 - 17.09.2015 07:00","28410","28394"
"17.09.2015 07:00 - 17.09.2015 07:30","31196","32454"
"17.09.2015 07:30 - 17.09.2015 08:00","34201","35378"
"17.09.2015 08:00 - 17.09.2015 08:30","37104","39291"
"17.09.2015 08:30 - 17.09.2015 09:00","38633","39282"
"17.09.2015 09:00 - 17.09.2015 09:30","39109","42264"
"17.09.2015 09:30 - 17.09.2015 10:00","39609","42376"
"17.09.2015 10:00 - 17.09.2015 10:30","40335","42917"
"17.09.2015 10:30 - 17.09.2015 11:00","40594","43302"
"17.09.2015 11:00 - 17.09.2015 11:30","40788","43323"
"17.09.2015 11:30 - 17.09.2015 12:00","41075","43633"
"17.09.2015 12:00 - 17.09.2015 12:30","41221","43718"
"17.09.2015 12:30 - 17.09.2015 13:00","41205","43867"
"17.09.2015 13:00 - 17.09.2015 13:30","41200","43981"
"17.09.2015 13:30 - 17.09.2015 14:00","41191","43870"
"17.09.2015 14:00 - 17.09.2015 14:30","40947","43309"
"17.09.2015 14:30 - 17.09.2015 15:00","40798","42530"
"17.09.2015 15:00 - 17.09.2015 15:30","40554","42370"
"17.09.2015 15:30 - 17.09.2015 16:00","40282","42052"
"17.09.2015 16:00 - 17.09.2015 16:30","40404","41963"
"17.09.2015 16:30 - 17.09.2015 17:00","41120","42141"
"17.09.2015 17:00 - 17.09.2015 17:30","41864","43176"
"17.09.2015 17:30 - 17.09.2015 18:00","42456","43756"
"17.09.2015 18:00 - 17.09.2015 18:30","42519","44070"
"17.09.2015 18:30 - 17.09.2015 19:00","42319","44242"
"17.09.2015 19:00 - 17.09.2015 19:30","42149","44223"
"17.09.2015 19:30 - 17.09.2015 20:00","42063","44260"
"17.09.2015 20:00 - 17.09.2015 20:30","42498","44548"
"17.09.2015 20:30 - 17.09.2015 21:00","43080","45370"
"17.09.2015 21:00 - 17.09.2015 21:30","42606","44847"
"17.09.2015 21:30 - 17.09.2015 22:00","41044","43433"
"17.09.2015 22:00 - 17.09.2015 22:30","39342","41798"
"17.09.2015 22:30 - 17.09.2015 23:00","37335","39667"
"17.09.2015 23:00 - 17.09.2015 23:30","34817","37563"
"17.09.2015 23:30 - 18.09.2015 00:00","32240","35117"
"18.09.2015 00:00 - 18.09.2015 00:30","30076","32872"
"18.09.2015 00:30 - 18.09.2015 01:00","28479","30630"
"18.09.2015 01:00 - 18.09.2015 01:30","26710","28137"
"18.09.2015 01:30 - 18.09.2015 02:00","26018","27251"
"18.09.2015 02:00 - 18.09.2015 02:30","26028","26781"
"18.09.2015 02:30 - 18.09.2015 03:00","25922","26659"
"18.09.2015 03:00 - 18.09.2015 03:30","25494","26306"
"18.09.2015 03:30 - 18.09.2015 04:00","25316","26153"
"18.09.2015 04:00 - 18.09.2015 04:30","25216","25927"
"18.09.2015 04:30 - 18.09.2015 05:00","25138","25871"
"18.09.2015 05:00 - 18.09.2015 05:30","25140","25939"
"18.09.2015 05:30 - 18.09.2015 06:00","25596","26128"
"18.09.2015 06:00 - 18.09.2015 06:30","26401","26879"
"18.09.2015 06:30 - 18.09.2015 07:00","28314","28562"
"18.09.2015 07:00 - 18.09.2015 07:30","31047","32183"
"18.09.2015 07:30 - 18.09.2015 08:00","34153","35221"
"18.09.2015 08:00 - 18.09.2015 08:30","37133","39005"
"18.09.2015 08:30 - 18.09.2015 09:00","38663","41271"
"18.09.2015 09:00 - 18.09.2015 09:30","39174","42502"
"18.09.2015 09:30 - 18.09.2015 10:00","39660","42571"
"18.09.2015 10:00 - 18.09.2015 10:30","40529","43144"
"18.09.2015 10:30 - 18.09.2015 11:00","40663","43187"
"18.09.2015 11:00 - 18.09.2015 11:30","40702","43241"
"18.09.2015 11:30 - 18.09.2015 12:00","40836","43042"
"18.09.2015 12:00 - 18.09.2015 12:30","40880","43017"
"18.09.2015 12:30 - 18.09.2015 13:00","40933","43101"
"18.09.2015 13:00 - 18.09.2015 13:30","40808","42923"
"18.09.2015 13:30 - 18.09.2015 14:00","40493","42818"
"18.09.2015 14:00 - 18.09.2015 14:30","40057","42614"
"18.09.2015 14:30 - 18.09.2015 15:00","39754","42072"
"18.09.2015 15:00 - 18.09.2015 15:30","39363","41833"
"18.09.2015 15:30 - 18.09.2015 16:00","38829","41641"
"18.09.2015 16:00 - 18.09.2015 16:30","38622","N/A"
"18.09.2015 16:30 - 18.09.2015 17:00","39127","N/A"
"18.09.2015 17:00 - 18.09.2015 17:30","39755","N/A"
"18.09.2015 17:30 - 18.09.2015 18:00","40261","N/A"
"18.09.2015 18:00 - 18.09.2015 18:30","40362","N/A"
"18.09.2015 18:30 - 18.09.2015 19:00","40360","N/A"
"18.09.2015 19:00 - 18.09.2015 19:30","40232","42560"
"18.09.2015 19:30 - 18.09.2015 20:00","39957","42360"
"18.09.2015 20:00 - 18.09.2015 20:30","40215","42466"
"18.09.2015 20:30 - 18.09.2015 21:00","40906","43286"
"18.09.2015 21:00 - 18.09.2015 21:30","40404","42410"
"18.09.2015 21:30 - 18.09.2015 22:00","38911","41181"
"18.09.2015 22:00 - 18.09.2015 22:30","37299","39774"
"18.09.2015 22:30 - 18.09.2015 23:00","35453","37900"
"18.09.2015 23:00 - 18.09.2015 23:30","33602","36309"
"18.09.2015 23:30 - 19.09.2015 00:00","31558","34450"
"19.09.2015 00:00 - 19.09.2015 00:30","29563","32265"
"19.09.2015 00:30 - 19.09.2015 01:00","28025","30631"
"19.09.2015 01:00 - 19.09.2015 01:30","26778","28606"
"19.09.2015 01:30 - 19.09.2015 02:00","25924","27118"
"19.09.2015 02:00 - 19.09.2015 02:30","25472","26356"
"19.09.2015 02:30 - 19.09.2015 03:00","25276","26021"
"19.09.2015 03:00 - 19.09.2015 03:30","24774","25543"
"19.09.2015 03:30 - 19.09.2015 04:00","24227","25061"
"19.09.2015 04:00 - 19.09.2015 04:30","23917","24788"
"19.09.2015 04:30 - 19.09.2015 05:00","23757","24633"
"19.09.2015 05:00 - 19.09.2015 05:30","23591","24473"
"19.09.2015 05:30 - 19.09.2015 06:00","23716","24361"
"19.09.2015 06:00 - 19.09.2015 06:30","24068","24684"
"19.09.2015 06:30 - 19.09.2015 07:00","25090","25291"
"19.09.2015 07:00 - 19.09.2015 07:30","26198","27696"
"19.09.2015 07:30 - 19.09.2015 08:00","27315","28928"
"19.09.2015 08:00 - 19.09.2015 08:30","28996","30964"
"19.09.2015 08:30 - 19.09.2015 09:00","30858","32775"
"19.09.2015 09:00 - 19.09.2015 09:30","32843","34965"
"19.09.2015 09:30 - 19.09.2015 10:00","34412","36380"
"19.09.2015 10:00 - 19.09.2015 10:30","35582","37807"
"19.09.2015 10:30 - 19.09.2015 11:00","36189","38056"
"19.09.2015 11:00 - 19.09.2015 11:30","36503","38408"
"19.09.2015 11:30 - 19.09.2015 12:00","36576","38152"
"19.09.2015 12:00 - 19.09.2015 12:30","36604","37973"
"19.09.2015 12:30 - 19.09.2015 13:00","36625","37837"
"19.09.2015 13:00 - 19.09.2015 13:30","36854","37635"
"19.09.2015 13:30 - 19.09.2015 14:00","36686","37431"
"19.09.2015 14:00 - 19.09.2015 14:30","35970","36847"
"19.09.2015 14:30 - 19.09.2015 15:00","35461","36482"
"19.09.2015 15:00 - 19.09.2015 15:30","35098","36076"
"19.09.2015 15:30 - 19.09.2015 16:00","34733","35702"
"19.09.2015 16:00 - 19.09.2015 16:30","34165","35390"
"19.09.2015 16:30 - 19.09.2015 17:00","34179","35531"
"19.09.2015 17:00 - 19.09.2015 17:30","34766","36304"
"19.09.2015 17:30 - 19.09.2015 18:00","35699","36803"
"19.09.2015 18:00 - 19.09.2015 18:30","36296","37728"
"19.09.2015 18:30 - 19.09.2015 19:00","36564","38307"
"19.09.2015 19:00 - 19.09.2015 19:30","36683","38382"
"19.09.2015 19:30 - 19.09.2015 20:00","36525","38461"
"19.09.2015 20:00 - 19.09.2015 20:30","37019","39097"
"19.09.2015 20:30 - 19.09.2015 21:00","37851","40135"
"19.09.2015 21:00 - 19.09.2015 21:30","37269","39436"
"19.09.2015 21:30 - 19.09.2015 22:00","35799","38185"
"19.09.2015 22:00 - 19.09.2015 22:30","34557","36908"
"19.09.2015 22:30 - 19.09.2015 23:00","33162","35695"
"19.09.2015 23:00 - 19.09.2015 23:30","31656","34309"
"19.09.2015 23:30 - 20.09.2015 00:00","30050","32849"
"20.09.2015 00:00 - 20.09.2015 00:30","28346","30856"
"20.09.2015 00:30 - 20.09.2015 01:00","26856","29263"
"20.09.2015 01:00 - 20.09.2015 01:30","25656","27351"
"20.09.2015 01:30 - 20.09.2015 02:00","24897","26130"
"20.09.2015 02:00 - 20.09.2015 02:30","24619","26026"
"20.09.2015 02:30 - 20.09.2015 03:00","24275","25550"
"20.09.2015 03:00 - 20.09.2015 03:30","23764","24813"
"20.09.2015 03:30 - 20.09.2015 04:00","23308","24365"
"20.09.2015 04:00 - 20.09.2015 04:30","22942","23758"
"20.09.2015 04:30 - 20.09.2015 05:00","22751","23613"
"20.09.2015 05:00 - 20.09.2015 05:30","22509","23453"
"20.09.2015 05:30 - 20.09.2015 06:00","22324","23379"
"20.09.2015 06:00 - 20.09.2015 06:30","22500","23585"
"20.09.2015 06:30 - 20.09.2015 07:00","22795","23871"
"20.09.2015 07:00 - 20.09.2015 07:30","23409","24740"
"20.09.2015 07:30 - 20.09.2015 08:00","23812","25218"
"20.09.2015 08:00 - 20.09.2015 08:30","24809","27438"
"20.09.2015 08:30 - 20.09.2015 09:00","26105","29030"
"20.09.2015 09:00 - 20.09.2015 09:30","28122","30913"
"20.09.2015 09:30 - 20.09.2015 10:00","29791","32423"
"20.09.2015 10:00 - 20.09.2015 10:30","31673","34223"
"20.09.2015 10:30 - 20.09.2015 11:00","33068","35165"
"20.09.2015 11:00 - 20.09.2015 11:30","33959","36193"
"20.09.2015 11:30 - 20.09.2015 12:00","34523","36448"
"20.09.2015 12:00 - 20.09.2015 12:30","34885","36747"
"20.09.2015 12:30 - 20.09.2015 13:00","35361","37070"
"20.09.2015 13:00 - 20.09.2015 13:30","35838","37378"
"20.09.2015 13:30 - 20.09.2015 14:00","35761","37533"
"20.09.2015 14:00 - 20.09.2015 14:30","35466","37012"
"20.09.2015 14:30 - 20.09.2015 15:00","35079","36629"
"20.09.2015 15:00 - 20.09.2015 15:30","34681","36367"
"20.09.2015 15:30 - 20.09.2015 16:00","34355","36011"
"20.09.2015 16:00 - 20.09.2015 16:30","34262","35985"
"20.09.2015 16:30 - 20.09.2015 17:00","34535","36564"
"20.09.2015 17:00 - 20.09.2015 17:30","34958","37675"
"20.09.2015 17:30 - 20.09.2015 18:00","35630","38109"
"20.09.2015 18:00 - 20.09.2015 18:30","36130","38732"
"20.09.2015 18:30 - 20.09.2015 19:00","36256","39251"
"20.09.2015 19:00 - 20.09.2015 19:30","36430","39571"
"20.09.2015 19:30 - 20.09.2015 20:00","36814","40000"
"20.09.2015 20:00 - 20.09.2015 20:30","37940","40950"
"20.09.2015 20:30 - 20.09.2015 21:00","39129","41241"
"20.09.2015 21:00 - 20.09.2015 21:30","38452","40481"
"20.09.2015 21:30 - 20.09.2015 22:00","37144","39267"
"20.09.2015 22:00 - 20.09.2015 22:30","35839","37948"
"20.09.2015 22:30 - 20.09.2015 23:00","34249","36062"
"20.09.2015 23:00 - 20.09.2015 23:30","32727","34532"
"20.09.2015 23:30 - 21.09.2015 00:00","30861","32680"
"21.09.2015 00:00 - 21.09.2015 00:30","28672","29827"
"21.09.2015 00:30 - 21.09.2015 01:00","26864","27858"
"21.09.2015 01:00 - 21.09.2015 01:30","25420","26221"
"21.09.2015 01:30 - 21.09.2015 02:00","24445","25346"
"21.09.2015 02:00 - 21.09.2015 02:30","23867","25145"
"21.09.2015 02:30 - 21.09.2015 03:00","24503","25110"
"21.09.2015 03:00 - 21.09.2015 03:30","24202","24820"
"21.09.2015 03:30 - 21.09.2015 04:00","23881","24270"
"21.09.2015 04:00 - 21.09.2015 04:30","23780","24065"
"21.09.2015 04:30 - 21.09.2015 05:00","23829","24083"
"21.09.2015 05:00 - 21.09.2015 05:30","23875","24380"
"21.09.2015 05:30 - 21.09.2015 06:00","24156","24599"
"21.09.2015 06:00 - 21.09.2015 06:30","25069","25524"
"21.09.2015 06:30 - 21.09.2015 07:00","26391","27028"
"21.09.2015 07:00 - 21.09.2015 07:30","29494","31038"
"21.09.2015 07:30 - 21.09.2015 08:00","32565","34277"
"21.09.2015 08:00 - 21.09.2015 08:30","36434","38271"
"21.09.2015 08:30 - 21.09.2015 09:00","38770","40617"
"21.09.2015 09:00 - 21.09.2015 09:30","40042","41882"
"21.09.2015 09:30 - 21.09.2015 10:00","40330","42185"
"21.09.2015 10:00 - 21.09.2015 10:30","41486","43081"
"21.09.2015 10:30 - 21.09.2015 11:00","42102","43501"
"21.09.2015 11:00 - 21.09.2015 11:30","42182","43764"
"21.09.2015 11:30 - 21.09.2015 12:00","42394","43824"
"21.09.2015 12:00 - 21.09.2015 12:30","42524","43940"
"21.09.2015 12:30 - 21.09.2015 13:00","42749","44030"
"21.09.2015 13:00 - 21.09.2015 13:30","42767","44227"
"21.09.2015 13:30 - 21.09.2015 14:00","42672","44483"
"21.09.2015 14:00 - 21.09.2015 14:30","42498","44241"
"21.09.2015 14:30 - 21.09.2015 15:00","42599","44073"
"21.09.2015 15:00 - 21.09.2015 15:30","42346","43877"
"21.09.2015 15:30 - 21.09.2015 16:00","42136","42831"
"21.09.2015 16:00 - 21.09.2015 16:30","42090","42438"
"21.09.2015 16:30 - 21.09.2015 17:00","42514","42712"
"21.09.2015 17:00 - 21.09.2015 17:30","43278","43355"
"21.09.2015 17:30 - 21.09.2015 18:00","44170","44197"
"21.09.2015 18:00 - 21.09.2015 18:30","44542","44740"
"21.09.2015 18:30 - 21.09.2015 19:00","43994","45084"
"21.09.2015 19:00 - 21.09.2015 19:30","43629","45001"
"21.09.2015 19:30 - 21.09.2015 20:00","43312","44944"
"21.09.2015 20:00 - 21.09.2015 20:30","43883","44683"
"21.09.2015 20:30 - 21.09.2015 21:00","44417","45130"
"21.09.2015 21:00 - 21.09.2015 21:30","43510","45827"
"21.09.2015 21:30 - 21.09.2015 22:00","42076","44800"
"21.09.2015 22:00 - 21.09.2015 22:30","40656","43210"
"21.09.2015 22:30 - 21.09.2015 23:00","38567","43142"
"21.09.2015 23:00 - 21.09.2015 23:30","36435","39392"
"21.09.2015 23:30 - 22.09.2015 00:00","33954","37115"
"22.09.2015 00:00 - 22.09.2015 00:30","31606","34731"
"22.09.2015 00:30 - 22.09.2015 01:00","29645","32119"
"22.09.2015 01:00 - 22.09.2015 01:30","28079","30296"
"22.09.2015 01:30 - 22.09.2015 02:00","27328","28125"
"22.09.2015 02:00 - 22.09.2015 02:30","26077","26813"
"22.09.2015 02:30 - 22.09.2015 03:00","26227","26640"
"22.09.2015 03:00 - 22.09.2015 03:30","25906","26962"
"22.09.2015 03:30 - 22.09.2015 04:00","25687","26626"
"22.09.2015 04:00 - 22.09.2015 04:30","25555","26231"
"22.09.2015 04:30 - 22.09.2015 05:00","25485","25334"
"22.09.2015 05:00 - 22.09.2015 05:30","25532","25814"
"22.09.2015 05:30 - 22.09.2015 06:00","26013","25762"
"22.09.2015 06:00 - 22.09.2015 06:30","26882","25917"
"22.09.2015 06:30 - 22.09.2015 07:00","29072","26787"
"22.09.2015 07:00 - 22.09.2015 07:30","32024","28591"
"22.09.2015 07:30 - 22.09.2015 08:00","35283","32745"
"22.09.2015 08:00 - 22.09.2015 08:30","38277","35919"
"22.09.2015 08:30 - 22.09.2015 09:00","39526","39767"
"22.09.2015 09:00 - 22.09.2015 09:30","39936","41746"
"22.09.2015 09:30 - 22.09.2015 10:00","40324","43067"
"22.09.2015 10:00 - 22.09.2015 10:30","40968","43081"
"22.09.2015 10:30 - 22.09.2015 11:00","41207","43681"
"22.09.2015 11:00 - 22.09.2015 11:30","41348","42289"
"22.09.2015 11:30 - 22.09.2015 12:00","41535","44272"
"22.09.2015 12:00 - 22.09.2015 12:30","41803","44134"
"22.09.2015 12:30 - 22.09.2015 13:00","42021","43603"
"22.09.2015 13:00 - 22.09.2015 13:30","42155","44195"
"22.09.2015 13:30 - 22.09.2015 14:00","42107","43505"
"22.09.2015 14:00 - 22.09.2015 14:30","41575","42699"
"22.09.2015 14:30 - 22.09.2015 15:00","41451","42052"
"22.09.2015 15:00 - 22.09.2015 15:30","41443","41848"
"22.09.2015 15:30 - 22.09.2015 16:00","41347","41504"
"22.09.2015 16:00 - 22.09.2015 16:30","41702","42009"
"22.09.2015 16:30 - 22.09.2015 17:00","42369","42587"
"22.09.2015 17:00 - 22.09.2015 17:30","43019","43326"
"22.09.2015 17:30 - 22.09.2015 18:00","43643","44259"
"22.09.2015 18:00 - 22.09.2015 18:30","43651","44878"
"22.09.2015 18:30 - 22.09.2015 19:00","43442","44825"
"22.09.2015 19:00 - 22.09.2015 19:30","43369","44606"
"22.09.2015 19:30 - 22.09.2015 20:00","43380","44632"
"22.09.2015 20:00 - 22.09.2015 20:30","43937","45562"
"22.09.2015 20:30 - 22.09.2015 21:00","43952","46394"
"22.09.2015 21:00 - 22.09.2015 21:30","42683","45228"
"22.09.2015 21:30 - 22.09.2015 22:00","41043","43506"
"22.09.2015 22:00 - 22.09.2015 22:30","39089","41820"
"22.09.2015 22:30 - 22.09.2015 23:00","36946","39711"
"22.09.2015 23:00 - 22.09.2015 23:30","34582","37429"
"22.09.2015 23:30 - 23.09.2015 00:00","32114","34910"
"23.09.2015 00:00 - 23.09.2015 00:30","30010","32150"
"23.09.2015 00:30 - 23.09.2015 01:00","28318","30205"
"23.09.2015 01:00 - 23.09.2015 01:30","27006","28006"
"23.09.2015 01:30 - 23.09.2015 02:00","26121","26603"
"23.09.2015 02:00 - 23.09.2015 02:30","26131","26330"
"23.09.2015 02:30 - 23.09.2015 03:00","26379","26686"
"23.09.2015 03:00 - 23.09.2015 03:30","25981","26215"
"23.09.2015 03:30 - 23.09.2015 04:00","25748","25962"
"23.09.2015 04:00 - 23.09.2015 04:30","25551","25816"
"23.09.2015 04:30 - 23.09.2015 05:00","25518","25538"
"23.09.2015 05:00 - 23.09.2015 05:30","25529","25587"
"23.09.2015 05:30 - 23.09.2015 06:00","25906","25925"
"23.09.2015 06:00 - 23.09.2015 06:30","26716","26659"
"23.09.2015 06:30 - 23.09.2015 07:00","28844","28261"
"23.09.2015 07:00 - 23.09.2015 07:30","31762","32562"
"23.09.2015 07:30 - 23.09.2015 08:00","34895","35698"
"23.09.2015 08:00 - 23.09.2015 08:30","37932","39274"
"23.09.2015 08:30 - 23.09.2015 09:00","39398","41242"
"23.09.2015 09:00 - 23.09.2015 09:30","39984","42452"
"23.09.2015 09:30 - 23.09.2015 10:00","40492","42257"
"23.09.2015 10:00 - 23.09.2015 10:30","41089","42755"
"23.09.2015 10:30 - 23.09.2015 11:00","41323","42726"
"23.09.2015 11:00 - 23.09.2015 11:30","41539","42633"
"23.09.2015 11:30 - 23.09.2015 12:00","41714","42705"
"23.09.2015 12:00 - 23.09.2015 12:30","41734","42752"
"23.09.2015 12:30 - 23.09.2015 13:00","41956","42905"
"23.09.2015 13:00 - 23.09.2015 13:30","42144","42923"
"23.09.2015 13:30 - 23.09.2015 14:00","42017","42707"
"23.09.2015 14:00 - 23.09.2015 14:30","41641","41836"
"23.09.2015 14:30 - 23.09.2015 15:00","41508","41593"
"23.09.2015 15:00 - 23.09.2015 15:30","41300","41146"
"23.09.2015 15:30 - 23.09.2015 16:00","41030","40885"
"23.09.2015 16:00 - 23.09.2015 16:30","41205","42005"
"23.09.2015 16:30 - 23.09.2015 17:00","41878","41920"
"23.09.2015 17:00 - 23.09.2015 17:30","42660","42957"
"23.09.2015 17:30 - 23.09.2015 18:00","43211","44147"
"23.09.2015 18:00 - 23.09.2015 18:30","43288","44574"
"23.09.2015 18:30 - 23.09.2015 19:00","43204","44847"
"23.09.2015 19:00 - 23.09.2015 19:30","43078","44735"
"23.09.2015 19:30 - 23.09.2015 20:00","43050","45152"
"23.09.2015 20:00 - 23.09.2015 20:30","43518","46145"
"23.09.2015 20:30 - 23.09.2015 21:00","43607","46027"
"23.09.2015 21:00 - 23.09.2015 21:30","42343","44377"
"23.09.2015 21:30 - 23.09.2015 22:00","40610","43038"
"23.09.2015 22:00 - 23.09.2015 22:30","38860","41568"
"23.09.2015 22:30 - 23.09.2015 23:00","36858","39287"
"23.09.2015 23:00 - 23.09.2015 23:30","34566","37106"
"23.09.2015 23:30 - 24.09.2015 00:00","32160","34787"
"24.09.2015 00:00 - 24.09.2015 00:30","30006","32058"
"24.09.2015 00:30 - 24.09.2015 01:00","28163","30009"
"24.09.2015 01:00 - 24.09.2015 01:30","26601","27889"
"24.09.2015 01:30 - 24.09.2015 02:00","25576","26452"
"24.09.2015 02:00 - 24.09.2015 02:30","25734","26091"
"24.09.2015 02:30 - 24.09.2015 03:00","25962","25851"
"24.09.2015 03:00 - 24.09.2015 03:30","25654","25545"
"24.09.2015 03:30 - 24.09.2015 04:00","25399","25228"
"24.09.2015 04:00 - 24.09.2015 04:30","25312","25084"
"24.09.2015 04:30 - 24.09.2015 05:00","25341","24847"
"24.09.2015 05:00 - 24.09.2015 05:30","25280","24896"
"24.09.2015 05:30 - 24.09.2015 06:00","25551","25118"
"24.09.2015 06:00 - 24.09.2015 06:30","26196","25782"
"24.09.2015 06:30 - 24.09.2015 07:00","28508","27274"
"24.09.2015 07:00 - 24.09.2015 07:30","31982","31454"
"24.09.2015 07:30 - 24.09.2015 08:00","35299","34820"
"24.09.2015 08:00 - 24.09.2015 08:30","37981","38741"
"24.09.2015 08:30 - 24.09.2015 09:00","39268","40888"
"24.09.2015 09:00 - 24.09.2015 09:30","39814","41948"
"24.09.2015 09:30 - 24.09.2015 10:00","40187","41806"
"24.09.2015 10:00 - 24.09.2015 10:30","40612","42279"
"24.09.2015 10:30 - 24.09.2015 11:00","40562","42192"
"24.09.2015 11:00 - 24.09.2015 11:30","40686","41977"
"24.09.2015 11:30 - 24.09.2015 12:00","40977","42032"
"24.09.2015 12:00 - 24.09.2015 12:30","41165","41920"
"24.09.2015 12:30 - 24.09.2015 13:00","41195","41812"
"24.09.2015 13:00 - 24.09.2015 13:30","41098","41814"
"24.09.2015 13:30 - 24.09.2015 14:00","41273","41745"
"24.09.2015 14:00 - 24.09.2015 14:30","41136","41562"
"24.09.2015 14:30 - 24.09.2015 15:00","40950","41421"
"24.09.2015 15:00 - 24.09.2015 15:30","40616","41577"
"24.09.2015 15:30 - 24.09.2015 16:00","40369","41130"
"24.09.2015 16:00 - 24.09.2015 16:30","40645","40878"
"24.09.2015 16:30 - 24.09.2015 17:00","41481","41579"
"24.09.2015 17:00 - 24.09.2015 17:30","42351","42277"
"24.09.2015 17:30 - 24.09.2015 18:00","43142","43057"
"24.09.2015 18:00 - 24.09.2015 18:30","43311","43352"
"24.09.2015 18:30 - 24.09.2015 19:00","43156","43427"
"24.09.2015 19:00 - 24.09.2015 19:30","43229","43502"
"24.09.2015 19:30 - 24.09.2015 20:00","43899","43767"
"24.09.2015 20:00 - 24.09.2015 20:30","44547","44861"
"24.09.2015 20:30 - 24.09.2015 21:00","43715","45549"
"24.09.2015 21:00 - 24.09.2015 21:30","42281","44415"
"24.09.2015 21:30 - 24.09.2015 22:00","40931","42846"
"24.09.2015 22:00 - 24.09.2015 22:30","39103","41099"
"24.09.2015 22:30 - 24.09.2015 23:00","36922","39127"
"24.09.2015 23:00 - 24.09.2015 23:30","34772","37089"
"24.09.2015 23:30 - 25.09.2015 00:00","32484","34715"
"25.09.2015 00:00 - 25.09.2015 00:30","30231","32107"
