"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"21.02.2016 20:00 - 21.02.2016 20:30","43253","47015"
"21.02.2016 20:30 - 21.02.2016 21:00","42027","45770"
"21.02.2016 21:00 - 21.02.2016 21:30","40517","44623"
"21.02.2016 21:30 - 21.02.2016 22:00","39064","43038"
"21.02.2016 22:00 - 21.02.2016 22:30","37377","41964"
"21.02.2016 22:30 - 21.02.2016 23:00","35558","40184"
"21.02.2016 23:00 - 21.02.2016 23:30","33926","38532"
"21.02.2016 23:30 - 22.02.2016 00:00","31975","36786"
"22.02.2016 00:00 - 22.02.2016 00:30","30161","33930"
"22.02.2016 00:30 - 22.02.2016 01:00","29794","32270"
"22.02.2016 01:00 - 22.02.2016 01:30","30219","32245"
"22.02.2016 01:30 - 22.02.2016 02:00","30523","32686"
"22.02.2016 02:00 - 22.02.2016 02:30","29830","32331"
"22.02.2016 02:30 - 22.02.2016 03:00","28984","31628"
"22.02.2016 03:00 - 22.02.2016 03:30","28436","30730"
"22.02.2016 03:30 - 22.02.2016 04:00","27931","30624"
"22.02.2016 04:00 - 22.02.2016 04:30","27037","29645"
"22.02.2016 04:30 - 22.02.2016 05:00","26921","29115"
"22.02.2016 05:00 - 22.02.2016 05:30","27275","28936"
"22.02.2016 05:30 - 22.02.2016 06:00","27756","29148"
"22.02.2016 06:00 - 22.02.2016 06:30","28745","30649"
"22.02.2016 06:30 - 22.02.2016 07:00","31218","32533"
"22.02.2016 07:00 - 22.02.2016 07:30","34914","37454"
"22.02.2016 07:30 - 22.02.2016 08:00","38710","40870"
"22.02.2016 08:00 - 22.02.2016 08:30","41490","44517"
"22.02.2016 08:30 - 22.02.2016 09:00","42970","46258"
"22.02.2016 09:00 - 22.02.2016 09:30","44107","47568"
"22.02.2016 09:30 - 22.02.2016 10:00","44860","47995"
"22.02.2016 10:00 - 22.02.2016 10:30","45707","48971"
"22.02.2016 10:30 - 22.02.2016 11:00","45971","49230"
"22.02.2016 11:00 - 22.02.2016 11:30","46056","49483"
"22.02.2016 11:30 - 22.02.2016 12:00","46305","49523"
"22.02.2016 12:00 - 22.02.2016 12:30","46616","49436"
"22.02.2016 12:30 - 22.02.2016 13:00","46939","49459"
"22.02.2016 13:00 - 22.02.2016 13:30","46903","49511"
"22.02.2016 13:30 - 22.02.2016 14:00","46790","49181"
"22.02.2016 14:00 - 22.02.2016 14:30","46528","47233"
"22.02.2016 14:30 - 22.02.2016 15:00","46393","49554"
"22.02.2016 15:00 - 22.02.2016 15:30","46196","48018"
"22.02.2016 15:30 - 22.02.2016 16:00","46119","47739"
"22.02.2016 16:00 - 22.02.2016 16:30","46407","47606"
"22.02.2016 16:30 - 22.02.2016 17:00","47164","48148"
"22.02.2016 17:00 - 22.02.2016 17:30","48355","49351"
"22.02.2016 17:30 - 22.02.2016 18:00","49976","50483"
"22.02.2016 18:00 - 22.02.2016 18:30","51949","51703"
"22.02.2016 18:30 - 22.02.2016 19:00","53372","53105"
"22.02.2016 19:00 - 22.02.2016 19:30","53342","54383"
"22.02.2016 19:30 - 22.02.2016 20:00","52095","53865"
"22.02.2016 20:00 - 22.02.2016 20:30","50457","52950"
"22.02.2016 20:30 - 22.02.2016 21:00","48606","51664"
"22.02.2016 21:00 - 22.02.2016 21:30","46683","50338"
"22.02.2016 21:30 - 22.02.2016 22:00","44770","48621"
"22.02.2016 22:00 - 22.02.2016 22:30","42516","46528"
"22.02.2016 22:30 - 22.02.2016 23:00","40170","44274"
"22.02.2016 23:00 - 22.02.2016 23:30","38054","42116"
"22.02.2016 23:30 - 23.02.2016 00:00","35757","40053"
"23.02.2016 00:00 - 23.02.2016 00:30","33727","37331"
"23.02.2016 00:30 - 23.02.2016 01:00","33085","35632"
"23.02.2016 01:00 - 23.02.2016 01:30","33504","35528"
"23.02.2016 01:30 - 23.02.2016 02:00","33326","35869"
"23.02.2016 02:00 - 23.02.2016 02:30","32645","35470"
"23.02.2016 02:30 - 23.02.2016 03:00","31955","34540"
"23.02.2016 03:00 - 23.02.2016 03:30","31547","33721"
"23.02.2016 03:30 - 23.02.2016 04:00","31298","33620"
"23.02.2016 04:00 - 23.02.2016 04:30","30813","33163"
"23.02.2016 04:30 - 23.02.2016 05:00","30367","32423"
"23.02.2016 05:00 - 23.02.2016 05:30","30275","31994"
"23.02.2016 05:30 - 23.02.2016 06:00","30802","32255"
"23.02.2016 06:00 - 23.02.2016 06:30","31818","33226"
"23.02.2016 06:30 - 23.02.2016 07:00","34164","35352"
"23.02.2016 07:00 - 23.02.2016 07:30","37590","39985"
"23.02.2016 07:30 - 23.02.2016 08:00","41024","43353"
"23.02.2016 08:00 - 23.02.2016 08:30","43738","46719"
"23.02.2016 08:30 - 23.02.2016 09:00","44942","48143"
"23.02.2016 09:00 - 23.02.2016 09:30","45512","48899"
"23.02.2016 09:30 - 23.02.2016 10:00","46036","48830"
"23.02.2016 10:00 - 23.02.2016 10:30","46772","49347"
"23.02.2016 10:30 - 23.02.2016 11:00","46870","48978"
"23.02.2016 11:00 - 23.02.2016 11:30","46816","48722"
"23.02.2016 11:30 - 23.02.2016 12:00","46866","48529"
"23.02.2016 12:00 - 23.02.2016 12:30","46990","48408"
"23.02.2016 12:30 - 23.02.2016 13:00","47348","48619"
"23.02.2016 13:00 - 23.02.2016 13:30","47398","48938"
"23.02.2016 13:30 - 23.02.2016 14:00","47367","47465"
"23.02.2016 14:00 - 23.02.2016 14:30","47253","49888"
"23.02.2016 14:30 - 23.02.2016 15:00","47124","48569"
"23.02.2016 15:00 - 23.02.2016 15:30","46725","48403"
"23.02.2016 15:30 - 23.02.2016 16:00","46439","48124"
"23.02.2016 16:00 - 23.02.2016 16:30","46830","47821"
"23.02.2016 16:30 - 23.02.2016 17:00","47793","48346"
"23.02.2016 17:00 - 23.02.2016 17:30","48649","49238"
"23.02.2016 17:30 - 23.02.2016 18:00","49558","50443"
"23.02.2016 18:00 - 23.02.2016 18:30","51360","51570"
"23.02.2016 18:30 - 23.02.2016 19:00","53369","52906"
"23.02.2016 19:00 - 23.02.2016 19:30","53877","54632"
"23.02.2016 19:30 - 23.02.2016 20:00","52881","54386"
"23.02.2016 20:00 - 23.02.2016 20:30","51283","53796"
"23.02.2016 20:30 - 23.02.2016 21:00","49544","52942"
"23.02.2016 21:00 - 23.02.2016 21:30","47646","51513"
"23.02.2016 21:30 - 23.02.2016 22:00","45578","49730"
"23.02.2016 22:00 - 23.02.2016 22:30","43461","47584"
"23.02.2016 22:30 - 23.02.2016 23:00","41181","45437"
"23.02.2016 23:00 - 23.02.2016 23:30","38928","43363"
"23.02.2016 23:30 - 24.02.2016 00:00","36587","41223"
"24.02.2016 00:00 - 24.02.2016 00:30","34586","38928"
"24.02.2016 00:30 - 24.02.2016 01:00","33486","37569"
"24.02.2016 01:00 - 24.02.2016 01:30","33737","37460"
"24.02.2016 01:30 - 24.02.2016 02:00","33820","37123"
"24.02.2016 02:00 - 24.02.2016 02:30","33365","36678"
"24.02.2016 02:30 - 24.02.2016 03:00","32815","35297"
"24.02.2016 03:00 - 24.02.2016 03:30","32636","34768"
"24.02.2016 03:30 - 24.02.2016 04:00","32604","34715"
"24.02.2016 04:00 - 24.02.2016 04:30","32351","34181"
"24.02.2016 04:30 - 24.02.2016 05:00","32123","33412"
"24.02.2016 05:00 - 24.02.2016 05:30","32059","33136"
"24.02.2016 05:30 - 24.02.2016 06:00","32366","33313"
"24.02.2016 06:00 - 24.02.2016 06:30","33256","34193"
"24.02.2016 06:30 - 24.02.2016 07:00","35613","36252"
"24.02.2016 07:00 - 24.02.2016 07:30","39243","41060"
"24.02.2016 07:30 - 24.02.2016 08:00","43236","44546"
"24.02.2016 08:00 - 24.02.2016 08:30","45988","48186"
"24.02.2016 08:30 - 24.02.2016 09:00","46801","49599"
"24.02.2016 09:00 - 24.02.2016 09:30","47143","50383"
"24.02.2016 09:30 - 24.02.2016 10:00","47824","50434"
"24.02.2016 10:00 - 24.02.2016 10:30","48599","51213"
"24.02.2016 10:30 - 24.02.2016 11:00","48562","50972"
"24.02.2016 11:00 - 24.02.2016 11:30","48799","50646"
"24.02.2016 11:30 - 24.02.2016 12:00","48805","50486"
"24.02.2016 12:00 - 24.02.2016 12:30","48360","50299"
"24.02.2016 12:30 - 24.02.2016 13:00","48321","50100"
"24.02.2016 13:00 - 24.02.2016 13:30","48137","49986"
"24.02.2016 13:30 - 24.02.2016 14:00","47890","49710"
"24.02.2016 14:00 - 24.02.2016 14:30","47759","49522"
"24.02.2016 14:30 - 24.02.2016 15:00","47613","49309"
"24.02.2016 15:00 - 24.02.2016 15:30","47184","49218"
"24.02.2016 15:30 - 24.02.2016 16:00","46959","48989"
"24.02.2016 16:00 - 24.02.2016 16:30","47365","48843"
"24.02.2016 16:30 - 24.02.2016 17:00","48485","49581"
"24.02.2016 17:00 - 24.02.2016 17:30","49650","50487"
"24.02.2016 17:30 - 24.02.2016 18:00","51376","51799"
"24.02.2016 18:00 - 24.02.2016 18:30","53250","52939"
"24.02.2016 18:30 - 24.02.2016 19:00","54206","53883"
"24.02.2016 19:00 - 24.02.2016 19:30","54096","55039"
"24.02.2016 19:30 - 24.02.2016 20:00","53482","54722"
"24.02.2016 20:00 - 24.02.2016 20:30","52619","54134"
"24.02.2016 20:30 - 24.02.2016 21:00","50807","53707"
"24.02.2016 21:00 - 24.02.2016 21:30","48731","52516"
"24.02.2016 21:30 - 24.02.2016 22:00","46739","50430"
"24.02.2016 22:00 - 24.02.2016 22:30","44438","48412"
"24.02.2016 22:30 - 24.02.2016 23:00","41954","46411"
"24.02.2016 23:00 - 24.02.2016 23:30","39748","44065"
"24.02.2016 23:30 - 25.02.2016 00:00","37446","42093"
"25.02.2016 00:00 - 25.02.2016 00:30","35488","39784"
"25.02.2016 00:30 - 25.02.2016 01:00","34465","37844"
"25.02.2016 01:00 - 25.02.2016 01:30","34678","37705"
"25.02.2016 01:30 - 25.02.2016 02:00","34809","37522"
"25.02.2016 02:00 - 25.02.2016 02:30","34269","36795"
"25.02.2016 02:30 - 25.02.2016 03:00","33663","35840"
"25.02.2016 03:00 - 25.02.2016 03:30","33429","35205"
"25.02.2016 03:30 - 25.02.2016 04:00","33296","35287"
"25.02.2016 04:00 - 25.02.2016 04:30","32891","34674"
"25.02.2016 04:30 - 25.02.2016 05:00","32511","33913"
"25.02.2016 05:00 - 25.02.2016 05:30","32371","33559"
"25.02.2016 05:30 - 25.02.2016 06:00","32667","33754"
"25.02.2016 06:00 - 25.02.2016 06:30","33565","34713"
"25.02.2016 06:30 - 25.02.2016 07:00","35910","36232"
"25.02.2016 07:00 - 25.02.2016 07:30","39547","40699"
"25.02.2016 07:30 - 25.02.2016 08:00","43575","44547"
"25.02.2016 08:00 - 25.02.2016 08:30","46318","48090"
"25.02.2016 08:30 - 25.02.2016 09:00","47134","49531"
"25.02.2016 09:00 - 25.02.2016 09:30","47412","50471"
"25.02.2016 09:30 - 25.02.2016 10:00","48117","50506"
"25.02.2016 10:00 - 25.02.2016 10:30","48977","50717"
"25.02.2016 10:30 - 25.02.2016 11:00","48926","50619"
"25.02.2016 11:00 - 25.02.2016 11:30","49171","50320"
"25.02.2016 11:30 - 25.02.2016 12:00","49216","50096"
"25.02.2016 12:00 - 25.02.2016 12:30","48783","50268"
"25.02.2016 12:30 - 25.02.2016 13:00","48788","50664"
"25.02.2016 13:00 - 25.02.2016 13:30","48615","51277"
"25.02.2016 13:30 - 25.02.2016 14:00","48433","51017"
"25.02.2016 14:00 - 25.02.2016 14:30","48304","50866"
"25.02.2016 14:30 - 25.02.2016 15:00","48144","50827"
"25.02.2016 15:00 - 25.02.2016 15:30","47752","50963"
"25.02.2016 15:30 - 25.02.2016 16:00","47525","50529"
"25.02.2016 16:00 - 25.02.2016 16:30","47910","50359"
"25.02.2016 16:30 - 25.02.2016 17:00","48885","51021"
"25.02.2016 17:00 - 25.02.2016 17:30","49967","51916"
"25.02.2016 17:30 - 25.02.2016 18:00","51603","52969"
"25.02.2016 18:00 - 25.02.2016 18:30","53371","54166"
"25.02.2016 18:30 - 25.02.2016 19:00","54235","55196"
"25.02.2016 19:00 - 25.02.2016 19:30","54164","55457"
"25.02.2016 19:30 - 25.02.2016 20:00","53795","54925"
"25.02.2016 20:00 - 25.02.2016 20:30","53050","54429"
"25.02.2016 20:30 - 25.02.2016 21:00","51341","53645"
"25.02.2016 21:00 - 25.02.2016 21:30","49393","53645"
"25.02.2016 21:30 - 25.02.2016 22:00","47441","50894"
"25.02.2016 22:00 - 25.02.2016 22:30","45105","50857"
"25.02.2016 22:30 - 25.02.2016 23:00","42590","48752"
"25.02.2016 23:00 - 25.02.2016 23:30","40348","44105"
"25.02.2016 23:30 - 26.02.2016 00:00","38024","44029"
"26.02.2016 00:00 - 26.02.2016 00:30","36039","39872"
"26.02.2016 00:30 - 26.02.2016 01:00","35028","38017"
"26.02.2016 01:00 - 26.02.2016 01:30","34636","37925"
"26.02.2016 01:30 - 26.02.2016 02:00","34623","37980"
"26.02.2016 02:00 - 26.02.2016 02:30","34181","37805"
"26.02.2016 02:30 - 26.02.2016 03:00","33640","37740"
"26.02.2016 03:00 - 26.02.2016 03:30","33599","35664"
"26.02.2016 03:30 - 26.02.2016 04:00","33520","35404"
"26.02.2016 04:00 - 26.02.2016 04:30","32962","34818"
"26.02.2016 04:30 - 26.02.2016 05:00","32380","34055"
"26.02.2016 05:00 - 26.02.2016 05:30","32124","33555"
"26.02.2016 05:30 - 26.02.2016 06:00","32465","33441"
"26.02.2016 06:00 - 26.02.2016 06:30","33351","34267"
"26.02.2016 06:30 - 26.02.2016 07:00","35488","35760"
"26.02.2016 07:00 - 26.02.2016 07:30","38914","40324"
"26.02.2016 07:30 - 26.02.2016 08:00","42804","44055"
"26.02.2016 08:00 - 26.02.2016 08:30","45480","47721"
"26.02.2016 08:30 - 26.02.2016 09:00","46511","49164"
"26.02.2016 09:00 - 26.02.2016 09:30","47165","50397"
"26.02.2016 09:30 - 26.02.2016 10:00","47651","50744"
"26.02.2016 10:00 - 26.02.2016 10:30","48090","51345"
"26.02.2016 10:30 - 26.02.2016 11:00","48139","51740"
"26.02.2016 11:00 - 26.02.2016 11:30","48219","51366"
"26.02.2016 11:30 - 26.02.2016 12:00","48172","51642"
"26.02.2016 12:00 - 26.02.2016 12:30","48143","51618"
"26.02.2016 12:30 - 26.02.2016 13:00","48153","51537"
"26.02.2016 13:00 - 26.02.2016 13:30","47854","51666"
"26.02.2016 13:30 - 26.02.2016 14:00","47442","51203"
"26.02.2016 14:00 - 26.02.2016 14:30","46894","50712"
"26.02.2016 14:30 - 26.02.2016 15:00","46629","50362"
"26.02.2016 15:00 - 26.02.2016 15:30","46435","50046"
"26.02.2016 15:30 - 26.02.2016 16:00","45872","49529"
"26.02.2016 16:00 - 26.02.2016 16:30","45769","49199"
"26.02.2016 16:30 - 26.02.2016 17:00","46608","49479"
"26.02.2016 17:00 - 26.02.2016 17:30","47731","50082"
"26.02.2016 17:30 - 26.02.2016 18:00","49496","51225"
"26.02.2016 18:00 - 26.02.2016 18:30","51787","52315"
"26.02.2016 18:30 - 26.02.2016 19:00","52751","53539"
"26.02.2016 19:00 - 26.02.2016 19:30","52306","54720"
"26.02.2016 19:30 - 26.02.2016 20:00","51349","54141"
"26.02.2016 20:00 - 26.02.2016 20:30","49940","52952"
"26.02.2016 20:30 - 26.02.2016 21:00","48428","51691"
"26.02.2016 21:00 - 26.02.2016 21:30","46677","50214"
"26.02.2016 21:30 - 26.02.2016 22:00","44821","48362"
"26.02.2016 22:00 - 26.02.2016 22:30","42742","46761"
"26.02.2016 22:30 - 26.02.2016 23:00","40569","44812"
"26.02.2016 23:00 - 26.02.2016 23:30","38758","42924"
"26.02.2016 23:30 - 27.02.2016 00:00","36935","41154"
"27.02.2016 00:00 - 27.02.2016 00:30","35255","39155"
"27.02.2016 00:30 - 27.02.2016 01:00","34671","37958"
"27.02.2016 01:00 - 27.02.2016 01:30","34433","37855"
"27.02.2016 01:30 - 27.02.2016 02:00","34426","37461"
"27.02.2016 02:00 - 27.02.2016 02:30","33753","36657"
"27.02.2016 02:30 - 27.02.2016 03:00","32938","35717"
"27.02.2016 03:00 - 27.02.2016 03:30","32595","34594"
"27.02.2016 03:30 - 27.02.2016 04:00","32233","34120"
"27.02.2016 04:00 - 27.02.2016 04:30","31493","33386"
"27.02.2016 04:30 - 27.02.2016 05:00","30820","32377"
"27.02.2016 05:00 - 27.02.2016 05:30","30434","31557"
"27.02.2016 05:30 - 27.02.2016 06:00","30440","31367"
"27.02.2016 06:00 - 27.02.2016 06:30","30654","31552"
"27.02.2016 06:30 - 27.02.2016 07:00","31570","32086"
"27.02.2016 07:00 - 27.02.2016 07:30","32894","34030"
"27.02.2016 07:30 - 27.02.2016 08:00","34069","36111"
"27.02.2016 08:00 - 27.02.2016 08:30","35388","38530"
"27.02.2016 08:30 - 27.02.2016 09:00","37128","39888"
"27.02.2016 09:00 - 27.02.2016 09:30","39379","42177"
"27.02.2016 09:30 - 27.02.2016 10:00","41350","44194"
"27.02.2016 10:00 - 27.02.2016 10:30","42681","45656"
"27.02.2016 10:30 - 27.02.2016 11:00","43329","46053"
"27.02.2016 11:00 - 27.02.2016 11:30","43482","46212"
"27.02.2016 11:30 - 27.02.2016 12:00","43366","46285"
"27.02.2016 12:00 - 27.02.2016 12:30","43394","46277"
"27.02.2016 12:30 - 27.02.2016 13:00","43501","46371"
"27.02.2016 13:00 - 27.02.2016 13:30","43323","46294"
"27.02.2016 13:30 - 27.02.2016 14:00","42889","46046"
"27.02.2016 14:00 - 27.02.2016 14:30","42300","45559"
"27.02.2016 14:30 - 27.02.2016 15:00","41806","45229"
"27.02.2016 15:00 - 27.02.2016 15:30","41345","45174"
"27.02.2016 15:30 - 27.02.2016 16:00","41125","44888"
"27.02.2016 16:00 - 27.02.2016 16:30","41083","44869"
"27.02.2016 16:30 - 27.02.2016 17:00","41453","44940"
"27.02.2016 17:00 - 27.02.2016 17:30","42222","45335"
"27.02.2016 17:30 - 27.02.2016 18:00","43702","46445"
"27.02.2016 18:00 - 27.02.2016 18:30","45987","47945"
"27.02.2016 18:30 - 27.02.2016 19:00","47875","50134"
"27.02.2016 19:00 - 27.02.2016 19:30","48448","51239"
"27.02.2016 19:30 - 27.02.2016 20:00","47498","50731"
"27.02.2016 20:00 - 27.02.2016 20:30","45761","49754"
"27.02.2016 20:30 - 27.02.2016 21:00","44402","48227"
"27.02.2016 21:00 - 27.02.2016 21:30","43298","46635"
"27.02.2016 21:30 - 27.02.2016 22:00","41815","45325"
"27.02.2016 22:00 - 27.02.2016 22:30","40140","43779"
"27.02.2016 22:30 - 27.02.2016 23:00","38557","42221"
"27.02.2016 23:00 - 27.02.2016 23:30","37252","40655"
"27.02.2016 23:30 - 28.02.2016 00:00","35759","39453"
"28.02.2016 00:00 - 28.02.2016 00:30","34204","37980"
"28.02.2016 00:30 - 28.02.2016 01:00","33638","36690"
"28.02.2016 01:00 - 28.02.2016 01:30","33617","36640"
"28.02.2016 01:30 - 28.02.2016 02:00","33423","36417"
"28.02.2016 02:00 - 28.02.2016 02:30","32697","35795"
"28.02.2016 02:30 - 28.02.2016 03:00","31908","34584"
"28.02.2016 03:00 - 28.02.2016 03:30","31461","33794"
"28.02.2016 03:30 - 28.02.2016 04:00","31071","33509"
"28.02.2016 04:00 - 28.02.2016 04:30","30465","32769"
"28.02.2016 04:30 - 28.02.2016 05:00","29946","31886"
"28.02.2016 05:00 - 28.02.2016 05:30","29441","31287"
"28.02.2016 05:30 - 28.02.2016 06:00","29195","31161"
"28.02.2016 06:00 - 28.02.2016 06:30","29229","31092"
"28.02.2016 06:30 - 28.02.2016 07:00","29730","31285"
"28.02.2016 07:00 - 28.02.2016 07:30","30493","32147"
"28.02.2016 07:30 - 28.02.2016 08:00","31217","32834"
"28.02.2016 08:00 - 28.02.2016 08:30","31902","33466"
"28.02.2016 08:30 - 28.02.2016 09:00","32917","35257"
"28.02.2016 09:00 - 28.02.2016 09:30","34812","38009"
"28.02.2016 09:30 - 28.02.2016 10:00","36788","39956"
"28.02.2016 10:00 - 28.02.2016 10:30","38427","41429"
"28.02.2016 10:30 - 28.02.2016 11:00","39547","42335"
"28.02.2016 11:00 - 28.02.2016 11:30","40375","43140"
"28.02.2016 11:30 - 28.02.2016 12:00","40836","43220"
"28.02.2016 12:00 - 28.02.2016 12:30","41358","43353"
"28.02.2016 12:30 - 28.02.2016 13:00","41981","43697"
"28.02.2016 13:00 - 28.02.2016 13:30","42356","44348"
"28.02.2016 13:30 - 28.02.2016 14:00","42432","44823"
"28.02.2016 14:00 - 28.02.2016 14:30","42157","44693"
"28.02.2016 14:30 - 28.02.2016 15:00","42015","44643"
"28.02.2016 15:00 - 28.02.2016 15:30","41728","44400"
"28.02.2016 15:30 - 28.02.2016 16:00","41523","44170"
"28.02.2016 16:00 - 28.02.2016 16:30","41569","44300"
"28.02.2016 16:30 - 28.02.2016 17:00","42179","44408"
"28.02.2016 17:00 - 28.02.2016 17:30","43112","44951"
"28.02.2016 17:30 - 28.02.2016 18:00","44727","45931"
"28.02.2016 18:00 - 28.02.2016 18:30","47114","47350"
"28.02.2016 18:30 - 28.02.2016 19:00","48443","49139"
"28.02.2016 19:00 - 28.02.2016 19:30","48400","51219"
"28.02.2016 19:30 - 28.02.2016 20:00","47534","50939"
"28.02.2016 20:00 - 28.02.2016 20:30","46251","50177"
"28.02.2016 20:30 - 28.02.2016 21:00","45105","49299"
"28.02.2016 21:00 - 28.02.2016 21:30","43830","48115"
"28.02.2016 21:30 - 28.02.2016 22:00","42186","46288"
"28.02.2016 22:00 - 28.02.2016 22:30","40333","44730"
"28.02.2016 22:30 - 28.02.2016 23:00","38388","42712"
"28.02.2016 23:00 - 28.02.2016 23:30","36578","40984"
"28.02.2016 23:30 - 29.02.2016 00:00","34636","39273"
"29.02.2016 00:00 - 29.02.2016 00:30","32743","37035"
"29.02.2016 00:30 - 29.02.2016 01:00","31787","35363"
"29.02.2016 01:00 - 29.02.2016 01:30","32054","35278"
"29.02.2016 01:30 - 29.02.2016 02:00","32295","35273"
"29.02.2016 02:00 - 29.02.2016 02:30","32071","35207"
"29.02.2016 02:30 - 29.02.2016 03:00","31654","34733"
"29.02.2016 03:00 - 29.02.2016 03:30","31605","34149"
"29.02.2016 03:30 - 29.02.2016 04:00","31513","34020"
"29.02.2016 04:00 - 29.02.2016 04:30","31030","33476"
"29.02.2016 04:30 - 29.02.2016 05:00","30732","32775"
"29.02.2016 05:00 - 29.02.2016 05:30","30652","32348"
"29.02.2016 05:30 - 29.02.2016 06:00","31085","32657"
"29.02.2016 06:00 - 29.02.2016 06:30","32202","33644"
"29.02.2016 06:30 - 29.02.2016 07:00","35097","35617"
"29.02.2016 07:00 - 29.02.2016 07:30","38965","39961"
"29.02.2016 07:30 - 29.02.2016 08:00","42781","43270"
"29.02.2016 08:00 - 29.02.2016 08:30","45725","47309"
"29.02.2016 08:30 - 29.02.2016 09:00","46937","48811"
"29.02.2016 09:00 - 29.02.2016 09:30","47831","49924"
"29.02.2016 09:30 - 29.02.2016 10:00","48527","50438"
"29.02.2016 10:00 - 29.02.2016 10:30","49028","51174"
"29.02.2016 10:30 - 29.02.2016 11:00","49071","51317"
"29.02.2016 11:00 - 29.02.2016 11:30","49142","51324"
"29.02.2016 11:30 - 29.02.2016 12:00","49235","51472"
"29.02.2016 12:00 - 29.02.2016 12:30","49362","51578"
"29.02.2016 12:30 - 29.02.2016 13:00","49621","51759"
"29.02.2016 13:00 - 29.02.2016 13:30","49664","51850"
"29.02.2016 13:30 - 29.02.2016 14:00","49579","51524"
"29.02.2016 14:00 - 29.02.2016 14:30","49085","51105"
"29.02.2016 14:30 - 29.02.2016 15:00","48905","50812"
"29.02.2016 15:00 - 29.02.2016 15:30","48785","50869"
"29.02.2016 15:30 - 29.02.2016 16:00","48432","50679"
"29.02.2016 16:00 - 29.02.2016 16:30","48398","N/A"
"29.02.2016 16:30 - 29.02.2016 17:00","48779","N/A"
"29.02.2016 17:00 - 29.02.2016 17:30","49651","51885"
"29.02.2016 17:30 - 29.02.2016 18:00","50783","52873"
"29.02.2016 18:00 - 29.02.2016 18:30","51896","53820"
"29.02.2016 18:30 - 29.02.2016 19:00","53680","54893"
"29.02.2016 19:00 - 29.02.2016 19:30","54842","55896"
"29.02.2016 19:30 - 29.02.2016 20:00","54017","55219"
"29.02.2016 20:00 - 29.02.2016 20:30","52544","54166"
"29.02.2016 20:30 - 29.02.2016 21:00","50746","52905"
"29.02.2016 21:00 - 29.02.2016 21:30","48719","51337"
"29.02.2016 21:30 - 29.02.2016 22:00","46640","49499"
"29.02.2016 22:00 - 29.02.2016 22:30","44321","47571"
"29.02.2016 22:30 - 29.02.2016 23:00","41797","45020"
"29.02.2016 23:00 - 29.02.2016 23:30","39349","42280"
"29.02.2016 23:30 - 01.03.2016 00:00","36898","40156"
"01.03.2016 00:00 - 01.03.2016 00:30","34972","37734"
"01.03.2016 00:30 - 01.03.2016 01:00","33749","36307"
"01.03.2016 01:00 - 01.03.2016 01:30","33258","36187"
"01.03.2016 01:30 - 01.03.2016 02:00","33522","35900"
"01.03.2016 02:00 - 01.03.2016 02:30","33347","34804"
"01.03.2016 02:30 - 01.03.2016 03:00","32863","33871"
"01.03.2016 03:00 - 01.03.2016 03:30","32624","33206"
